Prompt,GPU Util,Power Draw,GPU Temp,GPU Clock,Mem Clock,Mem Used,Mem Util,Time,Time Delta,Iter
Prompt 6,0.8200000000000001,180.32,39.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932698000000000,53,169
Prompt 6,0.8200000000000001,180.32,39.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932698000000000,53,170
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932697000000000,53,171
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932697000000000,53,172
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932697000000000,54,173
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932697000000000,54,174
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932697000000000,54,175
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932696000000000,54,176
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932696000000000,54,177
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932696000000000,55,178
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932696000000000,55,179
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932696000000000,55,180
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932695000000000,55,181
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932695000000000,55,182
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932695000000000,56,183
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932695000000000,56,184
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932694000000000,56,185
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932694000000000,56,186
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932694000000000,57,187
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932694000000000,57,188
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932694000000000,57,189
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932693000000000,57,190
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932693000000000,57,191
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932693000000000,58,192
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932693000000000,58,193
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932692000000000,58,194
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932692000000000,58,195
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932692000000000,58,196
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932692000000000,59,197
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932692000000000,59,198
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932691000000000,59,199
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932691000000000,59,200
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932691000000000,60,201
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932691000000000,60,202
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932690000000000,60,203
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932690000000000,60,204
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932690000000000,61,205
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932690000000000,61,206
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932689000000000,61,207
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932689000000000,61,208
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932689000000000,62,209
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932689000000000,62,210
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932689000000000,62,211
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932688000000000,62,212
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932688000000000,62,213
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932688000000000,63,214
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932688000000000,63,215
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932687000000000,63,216
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932687000000000,63,217
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932687000000000,63,218
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932687000000000,64,219
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932687000000000,64,220
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932686000000000,64,221
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932686000000000,64,222
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932686000000000,65,223
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932686000000000,65,224
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932686000000000,65,225
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932685000000000,65,226
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932685000000000,65,227
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932685000000000,66,228
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932685000000000,66,229
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932685000000000,66,230
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932684000000000,66,231
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932684000000000,66,232
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932684000000000,67,233
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932684000000000,67,234
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932683000000000,67,235
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932683000000000,67,236
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932683000000000,67,237
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932683000000000,68,238
Prompt 6,0.85,199.79,41.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932683000000000,68,239
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932682000000000,68,240
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932682000000000,68,241
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932682000000000,69,242
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932682000000000,69,243
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932682000000000,69,244
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932681000000000,69,245
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932681000000000,69,246
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932681000000000,70,247
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932681000000000,70,248
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932681000000000,70,249
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932680000000000,70,250
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932680000000000,70,251
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932680000000000,71,252
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932680000000000,71,253
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932679000000000,71,254
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932679000000000,71,255
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932679000000000,72,256
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932679000000000,72,257
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932679000000000,72,258
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932678000000000,72,259
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932678000000000,72,260
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932678000000000,73,261
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932678000000000,73,262
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932677000000000,73,263
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932677000000000,73,264
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932677000000000,74,265
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932677000000000,74,266
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932677000000000,74,267
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932676000000000,74,268
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932676000000000,74,269
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932676000000000,75,270
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932676000000000,75,271
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932675000000000,75,272
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932675000000000,75,273
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932675000000000,76,274
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932675000000000,76,275
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932674000000000,76,276
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932674000000000,76,277
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932674000000000,77,278
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932674000000000,77,279
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932673000000000,77,280
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932673000000000,78,281
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932673000000000,78,282
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932672000000000,78,283
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932672000000000,78,284
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932672000000000,79,285
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932671000000000,79,286
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932671000000000,80,287
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932671000000000,80,288
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932670000000000,81,289
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932670000000000,81,290
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932669000000000,81,291
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932669000000000,82,292
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932668000000000,82,293
Prompt 6,0.84,191.03,42.0,1380000000.0,877000000.0,6667894784.0,0.54,-2208932668000000000,83,294
Prompt 6,0.84,191.03,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932667000000000,83,295
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932667000000000,84,296
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932666000000000,84,297
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932666000000000,85,298
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932666000000000,85,299
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932666000000000,85,300
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932665000000000,85,301
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932665000000000,85,302
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932665000000000,86,303
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932665000000000,86,304
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932664000000000,86,305
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932664000000000,86,306
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932664000000000,87,307
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932664000000000,87,308
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932663000000000,87,309
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932663000000000,88,310
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932663000000000,88,311
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932663000000000,88,312
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932662000000000,88,313
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932662000000000,88,314
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932662000000000,89,315
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932661000000000,89,316
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932661000000000,90,317
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932661000000000,90,318
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932661000000000,90,319
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932660000000000,90,320
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932660000000000,90,321
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932660000000000,91,322
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932660000000000,91,323
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932659000000000,91,324
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932659000000000,91,325
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932659000000000,92,326
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932659000000000,92,327
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932658000000000,92,328
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932658000000000,92,329
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932658000000000,93,330
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932658000000000,93,331
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932658000000000,93,332
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932657000000000,93,333
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932657000000000,94,334
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932657000000000,94,335
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932657000000000,94,336
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932656000000000,94,337
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932656000000000,94,338
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932656000000000,95,339
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932656000000000,95,340
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932655000000000,95,341
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932655000000000,95,342
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932655000000000,96,343
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932655000000000,96,344
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932654000000000,96,345
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932654000000000,96,346
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932654000000000,97,347
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932654000000000,97,348
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932654000000000,97,349
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932653000000000,97,350
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932653000000000,97,351
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932653000000000,98,352
Prompt 6,0.85,193.0,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932653000000000,98,353
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932652000000000,98,354
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932652000000000,98,355
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932652000000000,99,356
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932652000000000,99,357
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932651000000000,99,358
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932651000000000,99,359
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932651000000000,100,360
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932651000000000,100,361
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932650000000000,100,362
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932650000000000,100,363
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932650000000000,101,364
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932650000000000,101,365
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932649000000000,101,366
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932649000000000,101,367
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932649000000000,102,368
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932649000000000,102,369
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932649000000000,102,370
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932648000000000,102,371
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932648000000000,103,372
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932648000000000,103,373
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932648000000000,103,374
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932647000000000,103,375
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932647000000000,104,376
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932647000000000,104,377
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932647000000000,104,378
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932646000000000,104,379
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932646000000000,104,380
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932646000000000,105,381
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932646000000000,105,382
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932645000000000,105,383
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932645000000000,105,384
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932645000000000,106,385
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932645000000000,106,386
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932644000000000,106,387
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932644000000000,106,388
Prompt 6,0.84,179.29,44.0,1380000000.0,877000000.0,6667894784.0,0.55,-2208932644000000000,107,389
